"adaboost"	"C5"	"glmnet"	"kknn"	"lda"	"LogitBoost"	"mlp"	"naive_bayes"	"ranger"	"svmLinear2"	"treebag"	"xgbLinear"
0.0293114	0.0046976	0.0046976	0.0542382	0.0449422	0.0297124	0.0320214	0.0253846	0.089276	0.0097362	0.0612618	0.0528952
0.0124818	0.002476	0.002476	0.0108672	0.0388466	0.0175342	0.0145616	0.020587	0.0260322	0.003158	0.0137072	0.0508408
0.0401216	0.0014602	0.0014602	0.0286936	0.0506952	0.0248442	0.006018	0.0343836	0.0743058	0.0087676	0.0220776	0.0884608
0.0009778	0.0010154	0.0010154	0.0009958	0.0019742	0.0038338	0.0009734	0.0020846	0.0075682	0.0011856	0.0018892	0.0693536
0.0009778	0.0010154	0.0010154	0.0009958	0.0019742	0.0038338	0.0009734	0.0020846	0.0075682	0.0011856	0.0018892	0.0693536
0.0956082	0.0093114	0.003238	0.253207	0.0280254	0.0894264	0.0083218	0.0792676	0.240739	0.0713692	0.1472684	0.2225958
0.1675634	0.0006984	0.0006984	0.2233804	0.0178918	0.1022104	0.0008254	0.0303916	0.2797214	0.0827794	0.1060938	0.17761
0.1806412	0.0011424	0.0011424	0.0718854	0.0069444	0.17399	0.0020826	0.068589	0.2474062	0.0151588	0.0747612	0.2308096
0.123669	0.000635	0.000635	0.0458622	0.1148394	0.0836092	0.0010572	0.015453	0.1256372	0.007177	0.012275	0.169565
0.023758	0.005523	0.005523	0.0620808	0.0192994	0.0173194	0.0116176	0.0149396	0.0694848	0.0051084	0.0301176	0.0340614
0.0066074	0.0033648	0.0033648	0.0108294	0.0140088	0.027474	0.005882	0.0148146	0.0357558	0.0037896	0.0340384	0.0532562
0.0024146	0.0007618	0.0007618	0.0007514	0.0051018	0.007175	0.0009668	0.0061348	0.0377088	0.1010928	0.0036004	0.0377714
0.002911	0.0013332	0.0013332	0.0013036	0.0093664	0.0204498	0.0014392	0.0087744	0.010436	0.0020816	0.0022938	0.0109294
0.2372198	0.1671256	0.0737686	0.274187	0.2264304	0.1748914	0.2304202	0.1468198	0.3611072	0.0921202	0.3208246	0.3127284
0.075434	0.0456936	0.0118716	0.1358572	0.118986	0.0761324	0.1065892	0.0395268	0.1832648	0.0383564	0.1313352	0.150381
0.0737156	0.0252166	0.0082528	0.145036	0.1145256	0.055354	0.0901796	0.0342966	0.1769184	0.0210788	0.1244308	0.143056
0.0073364	0.0027296	0.0027296	0.0152836	0.0046782	0.0055534	0.0033552	0.0056142	0.0201476	0.005933	0.0186882	0.0342372
0.0180856	0.0007618	0.0007618	0.0007502	0.0050266	0.0024362	0.0004994	0.0048816	0.0059314	0.000692	0.0675106	0.0525872
0.1024848	0.0612054	0.0064754	0.1097518	0.1445112	0.1090982	0.108056	0.0392258	0.1677888	0.0168418	0.1427218	0.1630144
0.0060696	0.000952	0.000952	0.0054368	0.0039808	0.0029308	0.002307	0.0033316	0.0106468	0.0031762	0.0023222	0.0180854
0.0060696	0.000952	0.000952	0.0054368	0.0039808	0.0029308	0.002307	0.0033316	0.0106468	0.0031762	0.0023222	0.0180854
0.0060696	0.000952	0.000952	0.0054368	0.0039808	0.0029308	0.002307	0.0033316	0.0106468	0.0031762	0.0023222	0.0180854
0.0060696	0.000952	0.000952	0.0054368	0.0039808	0.0029308	0.002307	0.0033316	0.0106468	0.0031762	0.0023222	0.0180854
0.04692	0.001587	0.001587	0.0367122	0.029936	0.0312216	0.005073	0.0107604	0.0347444	0.0037568	0.0133336	0.0329312
0.010503	0.0041266	0.0041266	0.026309	0.054153	0.0401466	0.033974	0.040132	0.0824676	0.0059428	0.0395806	0.0643534
0.01273	0.001841	0.001841	0.0243452	0.0179024	0.0241968	0.0074556	0.0100022	0.0675314	0.0053424	0.0477138	0.0110396
0.01273	0.001841	0.001841	0.0243452	0.0179024	0.0241968	0.0074556	0.0100022	0.0675314	0.0053424	0.0477138	0.0110396
0.0007368	0.0007618	0.0007618	0.000749	0.0064324	0.001577	0.0008404	0.002446	0.0022136	0.0151862	0.0007346	0.0018302
0.0539356	0.0036818	0.0036818	0.0502482	0.0159492	0.0201936	0.0099332	0.0124442	0.1059926	0.0077718	0.090666	0.0932894
0.0424932	0.006793	0.006793	0.0814424	0.0642212	0.0262354	0.0518258	0.0257056	0.1460292	0.0103494	0.0555048	0.1125484
0.062473	0.0143476	0.0143476	0.1247042	0.0714386	0.055784	0.0667874	0.063305	0.1594492	0.0211952	0.1211826	0.1259012
0.0008016	0.0008252	0.0008252	0.0103614	0.0136434	0.0056808	0.0010202	0.0094986	0.0102594	0.0009984	0.0031716	0.0076092
0.0294252	0.0043168	0.0043168	0.0520666	0.0594706	0.023197	0.053465	0.023856	0.1069606	0.0269668	0.0364564	0.1031566
0.0173714	0.0038092	0.0038092	0.0760302	0.0658584	0.03755	0.0270388	0.021128	0.1070976	0.0054616	0.06741	0.0834158
