"adaboost"	"C5"	"glmnet"	"kknn"	"lda"	"LogitBoost"	"mlp"	"naive_bayes"	"ranger"	"svmLinear2"	"treebag"	"xgbLinear"
0.744106	0.6238706	0.5	0.698673	0.865222	0.6916202	0.8201308	0.8787384	0.8873522	0.799919	0.8228774	0.8888328
0.727038	0.6259366	0.5	0.6919134	0.8462802	0.69708	0.8617744	0.9322294	0.8876934	0.7956338	0.7958902	0.9025872
0.6184708	0.5769782	0.5	0.6386958	0.8664462	0.5623622	0.897645	0.9247892	0.8016964	0.370192	0.7405622	0.8881324
0.5327588	0.5442162	0.5	0.5835362	0.7522552	0.452001	0.8817472	0.9206772	0.823885	0.460854	0.6523266	0.8423986
0.8695348	0.5666774	0.5	0.5912882	0.8201328	0.8596054	0.9599148	0.929257	0.8981684	0.355436	0.7482206	0.8942248
0.8695348	0.5666774	0.5	0.5912882	0.8201328	0.8596054	0.9599148	0.929257	0.8981684	0.355436	0.7482206	0.8942248
0.961709	0.5374462	0.5	0.7310328	0.9479406	0.8862514	0.9857324	0.9721666	0.965743	0.8222318	0.8692712	0.9716474
0.9997882	0.5	0.5	0.6333016	0.9325658	0.8997618	0.9998094	0.9834512	0.9996028	0.9997142	0.8494812	0.9991212
0.7698096	0.6659464	0.5	0.6742216	0.9222514	0.6317998	0.9433956	0.9344604	0.851517	0.6960014	0.8149216	0.8957154
0.796538	0.5	0.5	0.5996506	0.7099586	0.7453004	0.927065	0.9461906	0.8960454	0.8913928	0.6489202	0.8906304
0.7315252	0.6540938	0.5	0.7331314	0.8921694	0.764258	0.8824968	0.918519	0.8435326	0.8053004	0.8103876	0.8816108
0.7718124	0.5882148	0.5	0.6411722	0.8562822	0.6970876	0.8951388	0.929404	0.8449942	0.7297958	0.7506606	0.8963522
0.6941126	0.5	0.5	0.6326928	0.677896	0.510091	0.889263	0.8832592	0.767572	0.706152	0.6656608	0.8239144
0.798899	0.5248652	0.5	0.6240624	0.857168	0.5816488	0.947435	0.9324548	0.8917946	0.382016	0.713282	0.9359094
0.8111836	0.713878	0.5	0.7631058	0.8248704	0.748946	0.8161282	0.8414146	0.8842772	0.7998778	0.8339378	0.8568188
0.7086666	0.638645	0.5	0.7093218	0.8279002	0.6633318	0.8071326	0.8936474	0.8974392	0.721937	0.8197692	0.8960464
0.785196	0.5930778	0.5	0.6537474	0.8288174	0.646424	0.8241826	0.8918458	0.9132922	0.7091526	0.7949788	0.8755128
0.8118514	0.6240964	0.5	0.6940308	0.9000354	0.7357174	0.8888518	0.9174658	0.9165758	0.8918782	0.7607412	0.8828382
0.9649144	0.5	0.5	0.8499312	0.9598158	0.9634316	0.960197	0.9289336	0.9149354	0.943795	0.8655762	0.9145806
0.6674088	0.5302986	0.5	0.6505778	0.775889	0.5830118	0.8001702	0.8845004	0.8749426	0.5652064	0.767684	0.8684026
0.894302	0.5	0.5	0.666349	0.9314382	0.9552716	0.983669	0.9661296	0.9628436	0.9850658	0.765438	0.9610006
0.894302	0.5	0.5	0.666349	0.9314382	0.9552716	0.983669	0.9661296	0.9628436	0.9850658	0.765438	0.9610006
0.894302	0.5	0.5	0.666349	0.9314382	0.9552716	0.983669	0.9661296	0.9628436	0.9850658	0.765438	0.9610006
0.894302	0.5	0.5	0.666349	0.9314382	0.9552716	0.983669	0.9661296	0.9628436	0.9850658	0.765438	0.9610006
0.811887	0.5199938	0.5398092	0.6394722	0.8233816	0.7525468	0.9600302	0.96918	0.9482372	0.8102074	0.7177682	0.9034172
0.798264	0.5593344	0.5	0.6649452	0.852874	0.561406	0.8468386	0.934643	0.8967938	0.7079052	0.7672166	0.8967922
0.9056548	0.5866412	0.5	0.7389836	0.8717262	0.818795	0.9194404	0.9525222	0.948068	0.84754	0.6869842	0.91067
0.9056548	0.5866412	0.5	0.7389836	0.8717262	0.818795	0.9194404	0.9525222	0.948068	0.84754	0.6869842	0.91067
0.8437158	0.5	0.5	0.5830052	0.8774404	0.7897448	0.7225858	0.9554956	0.8936204	0.890576	0.6656554	0.7911424
0.9135106	0.6043318	0.5	0.7303252	0.9478724	0.8862874	0.8813092	0.9710904	0.9711806	0.8760566	0.8218932	0.9675954
0.7820426	0.6095136	0.5	0.7530892	0.9049516	0.7093332	0.8401888	0.9023826	0.8759442	0.8243144	0.8053704	0.8973476
0.8341118	0.6877276	0.5	0.7259884	0.9064538	0.7673612	0.8843784	0.9274306	0.9127438	0.8458252	0.8518866	0.9183562
0.8389504	0.5	0.5	0.4998092	0.8493808	0.8826758	0.9430418	0.9507182	0.893451	0.7581002	0.665454	0.8344186
0.8673416	0.5794354	0.5	0.6869518	0.9153676	0.7842058	0.9282612	0.947748	0.9224124	0.7594334	0.8183962	0.893521
0.8533876	0.6822738	0.5	0.7140486	0.8473732	0.6789796	0.9317036	0.949704	0.8992702	0.6654248	0.7960836	0.8996704
0.6691974	0.5	0.5	0.6331004	0.6590846	0.5997984	0.5894842	0.7798374	0.6652364	0.5318822	0.5987504	0.7251148
0.93526	0.579466	0.5384616	0.679084	0.8906324	0.8872174	0.941672	0.9773468	0.9352414	0.7829638	0.8331308	0.9341464
0.82645	0.5496824	0.5	0.4993004	0.8278916	0.7347666	0.9232652	0.9235148	0.8717446	0.50929	0.667543	0.873189
0.8619548	0.5	0.5	0.5498254	0.9257306	0.794118	0.9792356	0.9702564	0.909424	0.420722	0.6644694	0.9103718
0.7787184	0.4991732	0.5	0.4983146	0.8801396	0.6128504	0.9234458	0.9598228	0.8939016	0.6508042	0.6126276	0.838718
0.9123562	0.7395714	0.5	0.722775	0.9585268	0.9556148	0.9924924	0.9789292	0.960488	0.901124	0.852886	0.9585842
